compound_id,standard_dgf_mu,standard_error
C11596,-489.5756098395369,7.6767002009911325
C11597,-1147.9493852030473,12.301137583872768
C11601,572.9574329694187,11.375130962163052
C11602,161.84350184873477,9.402357479661724
C11603,-1068.9377017406566,10.33759980942599
C11604,-185.1462986030384,9.535363814417792
C11606,-296.99437833398457,10.934430240148911
C11607,-909.4043845588544,14.190321179855317
C11608,-1072.630116494577,10.4616047241706
C11609,-1099.8661830543915,20.760966020935687
C11610,-1206.2760862865453,11.807351285720625
C11615,-691.4891251515703,26.207262341480263
C11616,-705.4588147849698,25.0244110782115
C11617,-698.6437019687513,26.182264036244906
C11618,-180.354002448308,9.61779804355282
C11619,-1390.3946349666708,12.332598849866526
C11620,-1281.3367137963023,15.07684911997778
C11621,-280.4116220432565,9.269936811102461
C11622,507.9971721852997,18.235877899553675
C11623,-156.90026027258756,10.031524506987331
C11624,-1204.4200971021298,8.185238256849692
C11625,-1084.2763111847203,10.022114264303978
C11628,178.09755447390108,6.791595586198272
C11629,-832.1711892359614,8.90264696735106
C11630,-384.1668748945759,23.85056047311865
C11631,-592.4556432339896,2.896052566162037
C11636,-1566.48310288697,7.549102825611024
C11637,-1176.3189014389009,16.34145330327755
C11638,-1156.3427565777529,1.677749652249868
C11639,-2368.3394601554423,15.29741747048805
C11640,-1833.8245722980334,7.719588073129144
C11644,-1877.3279840816338,6.214952139830919
C11645,-1691.8420380738476,6.720517382666231
C11646,-2085.857167049112,13.396395067611383
C11647,-2113.2285486560654,12.10428245793892
C11648,-1539.1117212800168,7.984597481466774
C11649,-1566.48310288697,7.549102825611024
C11650,-2085.857167049112,13.396395067611383
C11651,-567.8538230170154,7.394134718403383
C11652,-1349.712695504134,7.732208774590779
C11653,-1349.712695504134,7.732208774590779
C11654,-1488.5856331611906,8.64999226116606
C11656,-1232.2492275723878,7.767287532915188
C11657,-1778.9946733414833,12.257506616698674
C11658,-1778.9946733414833,12.257506616698674
C11659,-1864.77951964906,7.342458488175036
C11660,-1960.9125752981497,9.93115036336136
C11661,-1736.0523398148387,7.020895734773875
C11662,-2255.4264039769805,12.96328675779827
C11663,-2389.805100750255,14.753862060240323
C11664,-2068.631543264994,14.018846032577601
C11665,-2048.554556767204,14.305738376506298
C11666,-2078.702590231931,13.443677107036535
C11667,-2078.702590231931,13.443677107036535
C11668,-2238.5479018158235,13.195616024697046
C11669,-2561.576716133625,16.780702694014217
C11670,-1232.2492275723878,7.767287532915188
C11671,-1880.452573591256,12.240266217885578
C11672,-1549.2574791028521,8.609344897964531
C11673,-1705.3560405440267,8.505205985046691
C11674,-2269.9144126969873,16.38985523011232
C11678,-176.36693540972078,12.822039701934505
C11679,-209.38590664401775,15.060900155471314
C11680,-366.3603930703119,18.446557214093414
C11681,-366.3603930703119,18.446557214093414
C11682,-634.4131803111173,17.49737329360562
C11683,-634.4131803111173,17.49737329360562
C11684,-765.8654498485766,9.330797394027206
C11685,-78.14158645674425,4.134749146199742
C11686,-224.9481041049779,9.10358002398228
C11687,-28.473399343084424,8.806972643402394
C11688,-52.764321244760225,20.459300074902806
C11689,392.7512992191503,12.553745308658659
C11691,-331.62990120063785,14.713517094247386
C11694,58.97296617150847,7.010861527722169
C11695,118.88534917277045,8.96536047515773
C11696,-333.30213300250574,6.746487536867193
C11697,-284.52825125028227,9.69805788962203
C11698,-193.0991357354231,10.855540681994254
C11699,-22.32361782432749,9.596735430014542
C11700,-1780.8319861232326,16.90163616132436
C11702,-463.818416587303,3.382183920858908
C11703,-414.6584205106285,6.229380754936446
C11704,182.14477700977088,7.476055678508245
C11706,199.5902576582488,9.282182324378399
C11707,82.67055058925706,7.298580083449351
C11708,-168.14430224363795,10.261961055731476
C11709,119.0760449083653,10.94114001341584
C11710,407.5539382165743,11.41672879988282
C11711,-720.427182425702,6.155938989486311
C11712,-974.2052901425454,28.829415881036876
C11713,0.40496087772194045,6.438772353837701
C11714,0.40496087772194045,6.438772353837701
C11715,137.00948197601596,12.574422117094342
C11716,183.60140537574807,5.299449895374626
C11717,-596.9391631866764,11.990833142389699
C11718,455.7534405246633,8.56988924245355
C11719,455.3257586901766,7.921822558987926
C11720,-537.1483545363367,8.430563126654604
C11721,-922.1725654094315,14.310002564659564
C11723,-305.5640572151362,7.763213941188219
C11724,-636.0313706859295,13.53782610302307
C11725,-147.753661331398,9.822239764418436
C11726,-409.5391421279835,8.33575170637882
C11728,-1482.5846641562653,10.099112100672059
C11729,-312.61628397573054,10.259490668729484
C11731,-62.908965398164405,2.5971908812129163
C11733,111.04123169305859,16.60674451008155
C11735,-337.48944475571267,4.462705939380001
C11736,-749.5195874547746,6.137940678394311
C11737,-814.3011828072509,9.734549924268933
C11738,238.4556850927275,10.53750299795526
C11739,347.76469018099317,6.579222953036436
C11740,423.8849899413551,9.28377654657386
C11741,294.9763513487936,15.061880223672592
C11742,37.64813955376599,13.122772333656098
C11743,250.07201227471865,12.558693899119339
C11745,-227.84425828271114,4.980453848004876
C11747,-367.97609383222414,8.242285578481413
C11749,-437.7993989368142,12.313929156664296
C11750,-710.1517854580953,13.367196266398222
C11751,-554.4758324161187,13.943520724033458
C11752,-601.2529096214141,12.040670657197133
C11754,-323.1540205174458,10.604593418100286
C11755,-1351.3354828264846,11.897834107353894
C11758,-1118.5053113113297,8.396773572931814
C11760,-253.36781149331588,7.609392040441496
C11761,93.99058229237608,8.932240179762712
C11762,-163.71012187011158,12.38956439780085
C11763,190.50423872087313,5.660837192865263
C11765,-38.59388946444496,6.957434856541427
C11766,211.62850517145358,8.990442338166499
C11768,-452.37878586234865,4.415124820003105
C11769,-172.21845740980308,6.676413338850387
C11770,-354.0644330672689,6.954216843694457
C11771,-402.8197594127917,7.575588824857207
C11772,-40.05845840241102,4.915176627900672
C11773,-405.43286910853317,7.595185992629774
C11774,-340.3375940861943,7.8989908354409915
C11775,-479.8300576213984,12.623919452067339
C11776,-85.7146595286138,3.0182812489606827
C11777,57.84186457630411,4.422856335343435
C11792,-141.4837735154416,9.913442612355412
C11796,36.93754442480641,13.711602495375478
C11797,285.39387142462544,8.63078367788282
C11798,193.9110529179401,11.524598423593734
C11803,-299.9320170956453,13.615476442332985
C11811,-1988.1397193722646,2.808973906360761
C11813,-1522.562852359834,17.151103169891027
C11814,-1522.562852359834,17.151103169891027
C11815,-1506.998697971356,16.734369457419017
C11816,-480.6315296633701,13.19634249745573
C11817,-118.9723110831751,22.01644877622736
C11818,-429.5858271154593,21.402680095936528
C11819,-284.52825125028227,9.69805788962203
C11820,-409.8589957444415,4.871303858559689
C11821,-629.8656110468846,10.193248720682618
C11822,-483.1820611396953,1.3893278365515611
C11825,-862.2837342774307,17.316141578523364
C11826,-5205.11638075801,46.385615592888485
C11827,-4937.794687109003,47.353331345359706
C11833,-678.8846916269963,7.336285701176659
C11834,-72.73469322174071,5.9788512339800866
C11837,-393.0817320953044,4.0462951799867355
C11838,-565.5950774737811,1.2511651726701938
C11839,-502.6277254954647,4.483145947256908
C11840,-459.700264592379,5.717665804025617
C11841,-488.31857186110284,4.8050383092676565
C11842,-553.5705304777462,3.9534918464945603
C11843,-622.5218382690418,1.9859732777498185
C11844,-371.6180016437616,4.516996458652761
C11845,-404.80843729161285,6.324594139844173
C11846,-232.30867123298705,8.227185040972193
C11847,-104.41888848220134,7.5352390236658575
C11848,-131.54799060877372,6.593065283731579
C11849,-389.9483706822008,5.258804280414662
C11877,-278.5498795731027,15.168510435531644
C11878,-344.1650085538126,14.208965894338808
C11879,-344.1650085538126,14.208965894338808
C11880,-329.86789300582,14.380129217109499
C11881,-350.96677372559753,16.5506524261138
C11882,-500.263569994987,13.95933202797654
C11883,-500.263569994987,13.95933202797654
C11884,-485.96645444699453,14.128433261747603
C11885,-447.331360937566,14.20933509607698
C11886,-461.62847648555856,14.032766377439511
C11887,-461.62847648555856,14.032766377439511
C11888,-678.3988838683946,13.848148278868377
C11889,-664.101768320402,14.013827990773366
C11893,257.67581331177263,15.23713230594484
C11894,-367.1599041250678,16.822190560633015
C11895,-516.6521545551452,16.61969934104379
C11896,-651.0308513284194,17.02556939429237
C11897,-686.2213914830138,16.15599266547204
C11898,-820.6000882562878,16.542204561009026
C11899,-1791.2440988488243,16.226022299819444
C11900,-1915.2106828965066,17.63908328617578
C11901,-1842.6491159396164,11.378454688491505
C11902,-1842.6491159396164,11.378454688491505
C11903,641.920909187649,14.061317991026
C11904,641.920909187649,14.061317991026
C11907,-2785.361408107259,6.101549303502966
C11908,-2800.763364472623,6.161321667005185
C11909,-2631.1941275447543,6.722602021347436
C11910,-2500.9581903489243,6.417912332043141
C11911,-2460.0246783830776,7.820153404692823
C11912,-2817.6418666337795,5.577143669915024
C11913,-649.3672332536698,3.2042235838235222
C11915,-2631.605669715134,6.8026815506731095
C11916,-2648.4841718762905,6.235089880634514
C11917,-531.31239156914,4.773919173345935
C11918,-319.56957317660647,4.958341597489295
C11919,-2460.0246783830776,7.820153404692823
C11920,-2648.072629705911,6.135976188566832
C11921,-2593.898068878365,6.598991601392052
C11922,-2631.1941275447543,6.722602021347436
C11923,-2648.072629705911,6.135976188566832
C11924,-190.73400954612927,6.372567670432917
C11925,-2670.5274272767924,5.837784130561232
C11926,-2800.763364472623,6.161321667005185
C11927,-2631.1941275447543,6.722602021347436
C11928,-2631.1941275447543,6.722602021347436
C11929,-3058.9989325523406,11.125899123843705
C11930,-2614.3156253835978,7.5538553824715065
C11931,-2614.3156253835978,7.5538553824715065
C11932,-2631.1941275447543,6.722602021347436
C11933,-2629.5939153109457,7.240382822076996
C11934,-3245.7937932643267,11.466954247788225
C11935,-3265.600079795373,12.225853183671505
C11936,-3421.0974034075903,9.151806809172967
C11937,-199.31183188711103,7.449894786565397
C11938,-457.10376361273586,7.837281945691417
C11939,-418.46867010330743,7.8365662421672875
C11940,-635.2390774861433,7.739602548222867
C11941,-450.49745260163905,8.013675512920729
C11942,74.4699341898031,4.38074956602159
C11943,-142.30047319303293,3.972758971593676
C11944,-142.30047319303293,3.972758971593676
C11945,-3010.5653961992443,10.28920109959223
C11946,-3010.5653961992443,10.28920109959223
C11947,-3245.0156863931466,9.49666244010215
C11948,-3210.907072792162,10.127825710700035
C11949,-3108.3272585445507,9.031952774091236
C11950,-240.0623355383393,2.269095487230336
C11951,-26.416492782376732,7.514888355004099
C11952,-102.90302234077294,7.428615807128403
C11953,-1316.7247202585127,23.483060599510633
C11954,-1763.7400805418151,23.860518229023118
C11955,-1780.618582702972,23.74240029887821
C11956,-1726.4440218754257,24.06973060874871
C11957,-2065.171628061755,25.296040775926734
C11958,-2010.9970672342097,25.754495648878507
C11959,-2349.724673420539,27.177181361019805
C11960,-2295.5501125929923,27.744505068314115
C11961,-1105.0430558180317,24.09940666173003
C11962,-1552.0584161013342,24.600175981218175
C11963,-1568.9369182624907,24.477536629685048
C11964,-1514.762357434945,24.83819006855431
C11965,-1853.4899636212738,26.024007138387375
C11966,-1799.3154027937278,26.510164871763532
C11967,-2138.0430089800575,27.89031187397049
C11968,-2083.868448152511,28.48093042689755
C11969,-1309.5701434413318,23.533371415315564
C11970,-1756.5855037246342,23.904147171498444
C11971,-1773.464005885791,23.786280679524282
C11972,-1719.2894450582448,24.111804158659513
C11973,-2058.0170512445743,25.344153418455207
C11974,-2003.8424904170288,25.80062152902186
C11975,-2342.5700966033583,27.228413050314156
C11976,-2288.3955357758114,27.793640344318714
C11977,-1097.8884790008508,24.148889693123454
C11978,-1544.9038392841533,24.642942540579845
C11979,-1561.7823414453098,24.520550829514715
C11980,-1507.607780617764,24.879406966440122
C11981,-1846.3353868040929,26.071199013700685
C11982,-1792.160825976547,26.555393116956733
C11983,-2130.8884321628766,27.94063034092822
C11984,-2076.71387133533,28.529183602019103
C11985,-1748.0932177359123,22.424438641977556
C11986,-1882.4719145091863,23.078820879000663
C11987,-2003.8484622090289,24.08835243169674
C11988,-1996.693885391848,24.157644105943167
C11989,-781.9608073333542,11.13458438624639
C11990,-881.00842298893,12.382628992974507
C11991,-1219.7360291752595,13.623859798488168
C11992,-1165.5614683477133,14.032648456453762
C11993,-426.4518696627699,9.10802731391523
C11994,-577.1315245262663,13.264533549893976
C11995,-737.620322908708,13.191572809730333
C11996,-750.0268636310007,13.446171727520555
C11997,-549.1606239210216,11.44364507384446
C11998,-699.8402787845179,15.442322703879324
C11999,-872.7356178892521,15.670394923226937
C12000,-514.5915049789058,13.544303635173
C12001,-834.8403967702707,17.588295960053642
C12002,-1108.4024261431914,17.124033693890265
C12003,-1625.9299279333889,17.870556555096037
C12006,-2895.5284717606637,15.213493588191165
C12007,-1229.2584191828719,16.64005470089241
C12009,-486.34609574198777,22.621972116144928
C12013,-2242.72847066474,63.688124876100375
C12017,-850.3474697083855,12.46673775190595
C12018,-437.1522732437148,11.577222599656821
C12019,-283.7416115731549,10.255422584977493
C12020,-625.3750756964233,20.57680943431036
C12021,-1216.0421851963247,1.7809918353466438
C12023,437.10179731394595,9.318746963021287
C12024,-2281.2396214427627,55.2566341261825
C12025,-833.3919466797721,2.711139649801383
C12026,-633.2784396116698,4.293504263188994
C12027,-543.9256632569715,4.755174152776533
C12029,-403.72696559067896,2.463837669529638
C12032,-880.9499077099442,15.795621766353188
C12033,-202.90016351658235,3.416365725198943
C12037,-151.35765139690562,10.011000108558521
C12038,-230.17717573446706,12.800164609663518
C12039,-345.98659730387595,14.461905167361651
C12041,-8.559388642381336,62.75372755169125
C12043,-1540.793227062898,45.49355184571381
C12047,-1374.2169049178299,24.984820566744848
C12049,-1510.3506168884383,18.167592569063903
C12050,-5015.991626243376,59.05274451270861
C12051,-427.79869893387627,28.864809888102567
C12052,-257.818683651951,29.044756086009034
C12055,-757.8581334624756,38.694911337067055
C12056,-558.529183154482,9.258280754286314
C12057,-1618.125853115388,12.020386377543074
C12058,-195.37513437937173,5.901498632787231
C12059,-187.0197590750799,4.806586749600093
C12062,81.86410604542391,10.038887782959954
C12063,-1962.1736562081971,8.392474285410797
C12064,-391.0081661927198,3.302885411406501
C12067,-725.7669650271039,4.376351965609957
C12068,-350.8798297718631,32.82332585267373
C12069,-467.3039204618105,0.9565030118940052
C12070,-989.2596270109738,27.66637308040836
C12077,-685.2006490401794,16.24193937610495
C12079,-993.7544932653111,4.899289195145912
C12080,-847.4451154719733,26.03817655281578
C12081,-2798.1540514094604,23.72244469721687
C12082,-2264.642477892915,3.8124800902254963
C12083,157.86897843363113,8.362697289760773
C12085,-112.50185776927766,6.6047472335303485
C12087,-222.04785116943793,6.921634022180775
C12088,-109.3207640537463,3.621244695557391
C12089,-356.93670592754967,5.911737938959952
C12090,-112.07417593479103,6.924058996999291
C12091,-2753.344937166555,18.368305198844034
C12092,-3044.2045077050634,9.002424834241623
C12093,-242.51135980128467,12.507852204414844
C12095,-1524.8006385817769,14.935126416868737
C12096,-2254.7793842895776,19.535644534138225
C12098,-1020.549837634662,29.746890421575714
C12099,-709.7989061816187,20.735658553007635
C12100,-232.46074843998477,8.99227713482224
C12101,-286.7808928276763,6.1359915729860655
C12102,-1402.0765876718713,23.44476979195054
C12103,-218.9270381889979,9.603190708039929
C12104,-290.47280636080734,7.9014279575008235
C12106,-1780.5992813061923,1.6433240474199162
C12107,-407.5065044243525,4.335789059566503
C12108,-631.4956620931385,5.7068374039122665
C12109,-821.6166249819906,7.036201545788366
C12110,-309.23569039855835,5.939245849497175
C12111,-803.7306060043072,15.884406343182778
C12112,-1882.540902812432,13.641052893587588
C12113,-960.1649873934381,7.266240130549385
C12115,-407.5065044243525,4.335789059566503
C12116,-161.58811679425318,24.29634835012571
C12117,-133.41966173010488,8.79819133359207
C12118,-106.0482801231517,9.052443662966393
C12119,-314.31931547942617,8.75981888157922
C12120,-96.78601038218524,8.762713103975477
C12121,-648.3741642542954,5.772849410654516
C12122,-735.2825093285575,13.244303268137951
C12123,-322.9487111450948,15.159096557189224
C12124,-698.676418305133,11.206495118998282
C12125,-280.4116220432565,9.269936811102461
C12127,-1111.0270742077191,15.181217394922886
C12128,-698.676418305133,11.206495118998282
C12129,-5538.404822296521,23.439060446937674
C12130,-4496.106699430333,23.42849876766918
C12131,-4966.795353377007,24.027518768292488
C12132,-5744.580150247814,24.83322385632544
C12133,-4863.439025379967,24.465554752115462
C12134,-708.3264323343205,13.70715555815699
C12135,-692.7622779458424,12.511313455804608
C12136,-1111.0270742077191,15.181217394922886
C12137,-1205.1569153774683,10.830262480398387
C12138,-1617.5075712800544,14.425851522451472
C12139,-1628.9163516049364,19.064968304668273
C12140,-1586.379262503098,14.925746310379493
C12141,-1395.7680889402832,12.546824491240386
C12142,187.01555652789975,9.002674589101849
C12143,127.12355317756698,10.923447818627425
C12144,-401.24222384171105,5.301797563322005
C12147,-1354.8936278760266,1.760553714398697
C12148,-490.29924734036985,14.766185717125513
C12149,-315.2522281660329,13.480790379214104
C12150,-326.661008490915,16.974700035907144
C12151,-583.8277154908161,18.662302034865977
C12152,-1515.5820453238025,19.65424744301351
C12153,-841.846330178993,13.471062103058877
C12154,-650.0226393237899,16.09360788815977
C12155,-2075.2638410514046,35.623100143537314
C12156,-2413.9914472377336,36.42794783822327
C12157,-99.63742795272385,10.629744661650681
C12158,145.22227226122274,11.716924939811358
C12159,138.06769544404182,11.558698240912731
C12160,128.57647854455826,11.077930428964525
C12161,121.4219017273773,10.925714244970985
C12167,-321.51955951732054,11.873415486711515
C12176,-1697.7143469905855,29.025052227601204
C12181,-251.40272514369113,7.040510242590436
C12182,-76.39110789805969,11.183952025839917
C12185,-1070.781528604274,18.193391649890007
C12186,-1070.781528604274,18.193391649890007
C12188,-119.39982365811153,13.752781354513978
C12190,-1168.722716377128,15.643398876297823
C12196,-753.6603782864452,38.02151915490901
C12197,-753.6603782864452,38.02151915490901
C12198,-494.75634175504285,19.255716657798782
C12199,-197.97270228631203,14.441976744631097
C12200,-437.7637520052402,19.673748155083228
C12201,-455.3583505312096,19.206122534698217
C12202,-620.9976341873734,13.1342967374927
C12203,-3591.9054936713064,10.342169975115707
C12204,-506.87016328225917,6.1189554737863165
C12205,-545.5052567916877,5.957776974848074
C12206,-354.8940832288726,4.547353698802743
C12208,-1089.8473030771497,8.503418359266508
C12210,-3126.858844676153,5.623188373561456
C12211,-2996.6229074803223,5.329028537079221
C12212,-766.7004769929504,1.7973549960546227
C12213,-1609.268167119337,1.7961745856848441
C12214,-1609.742744054009,1.8160743586444341
C12215,-1291.3410497607713,4.632281370367205
C12216,-578.3590983890109,18.33802722741028
C12217,-53.889462809619644,7.793270988560833
C12218,-53.889462809619644,7.793270988560833
C12219,-2370.0803060093685,19.473891400091993
C12220,-963.7908505935494,9.180828883999862
C12221,-825.9070699125624,9.463878497397115
C12222,-542.8162800045975,20.726991496115094
C12223,-637.7024585765115,22.630173059402775
C12224,-507.6270829526587,22.894258847555676
C12225,-525.2216814786282,20.544670004890886
C12226,-372.6351398263901,19.337713995102785
C12227,-364.2864341635993,20.334677755731285
C12228,-537.3030092004448,25.908891555237876
C12229,-554.8976077264142,22.523997401726326
C12230,-554.8976077264142,22.523997401726326
C12231,-455.4746146519259,11.569507252870704
C12236,-325.57515160940466,14.716683320649356
C12239,-1338.2919533049965,15.20906135363608
C12240,-1719.1097787481997,15.433418442427993
C12241,-1101.6732414564108,17.295873880337265
C12242,-925.3388328548294,19.39178133731464
C12244,53.07458160277033,2.2438289028939207
C12248,-666.8981791909463,8.015593367995516
C12249,-1438.3051780421217,17.660598580443235
C12250,-343.16975013537404,15.582301507669237
C12251,-206.91359089988254,6.01166511710141
C12252,-446.0960513648555,9.272870011479254
C12255,-1415.136915053544,12.789405437439447
C12256,-1245.5676781256757,12.724876142406963
C12257,-907.74423432886,18.70560487410554
C12260,-23.445424687045488,10.961553955619037
C12262,-240.07608269222038,11.451662948331249
C12263,-191.92593272192943,8.188450076337553
C12264,-637.3772411236154,5.327899874721559
C12269,-662.2321031708111,4.360369911098693
C12270,-1265.7830053891962,3.8406141983010658
C12271,14.098064315701158,10.032841171941344
C12272,-231.86006436163242,8.273966496534218
C12276,-772.9210975527293,4.523669257280538
C12278,-1126.4304770494632,1.378415353849106
C12280,-435.30537045921864,6.964438997120291
C12283,-46.18373780824555,9.136786466120363
C12284,-46.18373780824555,9.136786466120363
C12285,-1164.9342666001205,4.638721200508944
C12286,40.69761783427516,7.915607863624497
C12287,15.810814105780288,8.204159670436875
C12288,130.9463571484863,4.340655396422953
C12289,-274.86832985542037,3.467321552237675
C12290,-298.6687003892658,2.573780822472417
C12292,-279.54161002002564,3.2429802343431815
C12293,-7.370361070115074,4.2739254791743555
C12294,178.66214672101404,6.219640589323354
C12295,104.70065490955315,5.503754597815017
C12296,-298.6687003892658,2.573780822472417
C12297,-276.63513500484106,7.570154581293213
C12298,-186.59768440959766,4.353568453070558
C12299,-86.15278277555996,3.774072243182168
C12300,-229.75961839881788,7.96071967573818
C12301,-167.99764482024187,8.477132992764092
C12302,-212.96143504652764,7.962466244597781
C12303,-170.52368460706484,3.2065836589647496
C12304,-308.1599172887494,2.2400288718493684
C12305,-391.0081661927198,3.302885411406501
C12306,-168.27546497485807,8.288390955282285
C12307,-82.9880074269618,3.2866743628516586
C12310,-359.4274318378977,25.299515164255258
C12311,-331.25897677374934,10.27042683487572
C12312,-26.125079509981617,6.321287197879019
C12313,-311.82567515943555,6.768341675212425
C12314,-405.26949051321816,4.749858225949288
C12316,-1057.5424810231377,13.275570799103534
C12317,-519.0528147732101,1.4608531311839272
C12318,-2484.0796881877677,6.96282584120666
C12319,-2471.4890812847157,7.523235280346056
C12320,-2471.4890812847157,7.523235280346056
C12321,-2488.3675834458722,7.02354552182122
C12322,-2488.3675834458722,7.02354552182122
C12323,-427.1031116603768,2.775181685642223
C12324,-3485.6652219399966,8.969486137434084
C12325,-741.2554459683072,4.462865224491296
C12327,-536.1044650399107,13.021051490348668
C12328,-504.9761562629544,14.112982168111696
C12329,-506.7899962806861,12.405752454548987
C12331,-491.1410579987818,18.845110769165306
C12332,-108.69761283407216,9.967563939443822
C12334,-295.7877728035023,9.271145171647817
C12335,-135.2989744210606,9.425085414232724
C12336,-219.02100627381486,16.038286932459627
C12337,-234.585160662293,15.786774885437513
C12338,-440.76048861358606,16.90150074659285
C12339,-390.68372210346746,15.632554828661094
C12340,-407.81833981889804,19.99650125074903
C12341,-404.1543975901615,15.85237919225889
C12342,-392.2541854304199,22.263622746053752
C12343,-378.4126119279644,10.250452358866097
C12344,-205.34268523908452,7.865861856330482
C12345,-174.0477696773727,6.804021354106909
C12346,32.127558273920364,5.617809616555763
C12347,-3202.5649291276877,3.448552265494727
C12366,-1056.7837603399767,18.464243169338697
C12367,-958.8887862936497,24.143116530263523
C12368,-1111.5795210603617,24.18910381773225
C12369,-1096.0153666718834,23.072284842630776
C12370,-1080.4512122834053,22.609063042519573
C12371,-1053.0798306764523,22.808502119759897
C12372,-971.0478586071685,26.969013372816683
C12373,-931.5174046866966,24.30687829937312
C12374,-625.0825928135544,23.80265250824847
C12375,-1084.2081394534084,24.35358100389663
C12376,-777.773327580266,23.821422472889054
C12377,-762.209173191788,22.676792379229326
C12378,-1068.6439850649303,23.256212688373967
C12379,-1529.3839841691936,21.760535727203447
C12380,-1427.3280644791887,18.581353581089687
C12381,-1844.501409722412,19.894573171848048
C12382,-1449.070331584506,21.493825811634586
C12383,-1394.8957707569598,21.60817241268288
C12384,-1718.5317962534268,18.737230252406274
C12385,-2057.2594024397563,19.433992663099474
C12386,-2396.398550796465,20.68105546888895
C12387,-2395.9708689619783,21.2960390160241
C12388,-3112.036487773706,23.295059516132447
C12389,-2963.049706077867,21.453590913055898
C12390,-571.5979996289728,22.3552193297239
C12396,-541.8187005434256,24.444409439920882
C12397,-365.42267167767994,21.024844240440554
C12398,-349.8585172892018,20.12978741762179
C12399,-521.5212331188544,20.978669449327406
C12400,-505.9570787303763,20.05852192441113
C12401,-1028.5765665311571,19.63666643075731
C12402,-774.9669632080789,28.459452442221647
C12403,-1167.4414483874682,28.83669514218225
C12404,-934.2931857228148,24.924448811877117
C12405,-1103.4515549812756,25.450470510609666
C12406,-1442.1791611676051,26.099084602830978
C12407,-1167.4414483874682,28.83669514218225
C12408,-1805.4468111055664,21.17006961110631
C12409,-1675.3274238322583,29.890134348144123
C12410,-1863.061686977449,23.370706484298363
C12411,-2525.014450990838,22.20887419948824
C12412,-1651.380022536968,24.280975642833546
C12413,-2313.3327865503566,22.97155102826943
C12414,-1974.6051803640269,21.994823385950696
C12415,-820.6190528239391,17.43629233603047
C12416,-847.9904344308922,17.185449523402088
C12417,-1051.9419621958612,25.837228046229335
C12418,-1012.5614368963618,17.35171385743026
C12419,-1068.8204643570182,25.758825216563363
C12420,-907.4404366057865,19.843173522249295
C12421,-840.8358576137111,17.180428831423967
C12422,-813.4644760067581,17.43080933371587
C12423,-1044.7873853786803,25.82364858582565
C12424,-1061.6658875398373,25.745236539652176
C12425,-1267.8412154911298,27.100752951145346
C12426,-1459.454382320473,27.208315503784608
C12427,-1486.8257639274261,27.01241623792928
C12428,-1155.5064486193307,27.07138695352887
C12429,-1139.9422942308527,25.63327307538717
C12430,-1300.4310926132944,25.644949433428586
C12431,-1315.9952470017724,27.080885194914153
C12432,-1279.3615956538529,27.101097529405976
C12433,-1300.4310926132944,25.644949433428586
C12435,-939.6176346535201,15.226444644015622
C12436,-1092.3083694202319,15.299302321373826
C12437,-1588.102290000974,17.095161144287058
C12440,-302.13073920511164,9.066590612534252
C12443,-2500.9581903489243,6.417912332043141
C12444,-2648.4841718762905,6.235089880634514
C12446,-2648.072629705911,6.135976188566832
C12447,-2478.5033927780423,6.904316028256729
C12448,-796.6930007286682,8.783571151313994
C12449,-824.0643823356212,8.4889567213889
C12450,-3692.329305341833,12.107399796194859
C12451,-918.2544873273378,16.702750057140886
C12454,369.27293787503027,11.145168232858227
C12455,-136.97567227305396,1.8584545677228368
C12456,-422.58142020285925,4.580946121555413
C12457,-466.3696483679599,4.112440303795867
C12458,-313.035426802699,4.104729883906315
C12459,-96.265019419863,4.460882906784577
C12466,-279.9397220575694,15.75356080967244
C12468,-280.367403892056,15.736738454664414
C12469,-326.2156855026006,23.28017817543157
C12471,-440.23921614771746,23.08440268438608
C12472,-947.5829240845713,15.449163839070444
C12473,-893.4083632570249,15.656165520152012
C12474,-393.9632527026862,16.25602071075933
C12475,-928.2798953529002,15.87761996527968
C12476,-874.1053345253541,16.126496452361504
C12477,-543.9640705069861,3.844193865522212
C12478,-899.6174333997586,15.991707861413436
C12479,-1271.1102288572768,30.645828115678466
C12480,-2231.394392502613,28.568112713123544
C12481,-2805.0512597307275,6.309025613489335
C12490,408.8351028351127,10.089692585741783
C12491,215.5519596037098,5.509760040895126
C12508,-263.39275450476174,8.050814858559216
C12518,-236.22435944461256,1.6259261518845833
C12525,-918.0669609944443,16.97844498220953
C12531,56.26396494642753,10.585710159666638
C12535,-319.3067373654952,7.213022915045052
C12537,-32.887451925380226,5.415568428509043
C12539,85.42649060632382,16.186860025388793
C12540,184.6537555470693,6.643180560843827
C12552,-17.36406784178282,21.759452777778996
C12554,-356.9950293472454,0.8381337950673412
C12560,-583.6885128537668,15.086364082316933
C12564,69.57109669285217,15.794894454043181
C12574,344.20680043179743,7.738830222995517
C12590,-161.28675030773869,4.7045509510818215
C12599,-376.4356894512828,6.515671166497549
C12609,-699.4178646252159,16.694373326640946
C12616,148.81680223202733,6.246251427203329
C12621,-326.85406915098713,3.1187877498389813
C12622,-492.28146052211486,7.501055860595893
C12623,-533.0293971022802,4.554884244729076
C12624,-734.4245109819574,3.8853653678428084
C12625,-1660.2814149356648,11.327203456037577
C12626,-1438.3051780421217,17.660598580443235
C12627,-1713.4537584916661,11.201085552870456
C12628,-1755.563165759018,17.186595924005672
C12629,-1713.0260766571794,11.65068693999768
