id,reason
R00076,structure_missing
R00077,structure_missing
R00082,structure_missing
R00083,general+structure_missing
R00099,unclear
R00100,structure_missing
R00101,structure_missing
R00108,structure_missing
R00109,structure_missing
R00114,shortcut
R00145,general
R00146,general
R00150,shortcut
R00162,general+structure_missing
R00164,structure_missing
R00165,incomplete
R00166,incomplete
R00167,incomplete
R00168,incomplete
R00169,incomplete
R00170,incomplete
R00172,incomplete
R00198,structure_missing
R00209,shortcut
R00235,shortcut
R00267,shortcut
R00311,structure_missing
R00312,structure_missing
R00313,structure_missing
R00314,structure_missing
R00325,shortcut
R00331,general
R00333,general
R00334,general
R00352,shortcut
R00383,general
R00384,general
R00385,general
R00387,general
R00388,general
R00389,general
R00390,general
R00391,general
R00392,general+structure_missing
R00395,general
R00422,structure_missing
R00423,general+incomplete+structure_missing
R00424,shortcut
R00459,shortcut
R00493,general
R00538,general
R00539,general
R00540,general
R00557,shortcut
R00573,shortcut
R00575,shortcut
R00578,shortcut
R00590,unclear
R00595,general
R00606,structure_missing
R00611,structure_missing
R00623,general
R00624,general
R00625,general
R00626,general
R00627,general
R00628,general
R00630,general
R00631,general
R00634,general
R00635,general
R00636,general
R00638,general
R00639,general
R00654,shortcut
R00657,structure_missing
R00668,shortcut
R00698,incomplete
R00707,shortcut
R00730,structure_missing
R00742,shortcut
R00744,unclear
R00784,structure_missing
R00785,structure_missing
R00790,structure_missing
R00791,structure_missing
R00792,structure_missing
R00804,general+structure_missing
R00859,structure_missing
R00879,structure_missing
R00887,structure_missing
R00914,incomplete+unclear
R00915,unclear
R00916,unclear
R00925,shortcut
R00937,shortcut
R00940,shortcut
R00991,incomplete
R01001,shortcut
R01032,unclear
R01075,shortcut
R01115,structure_missing
R01119,incomplete
R01120,structure_missing
R01146,structure_missing
R01158,shortcut
R01169,shortcut
R01178,general+structure_missing
R01195,structure_missing
R01196,structure_missing
R01197,structure_missing
R01199,structure_missing
R01203,shortcut
R01210,shortcut
R01217,structure_missing
R01221,shortcut
R01237,structure_missing
R01240,general
R01242,general
R01243,general
R01259,general
R01260,general
R01261,general
R01263,general
R01264,general
R01265,general
R01282,incomplete
R01283,shortcut
R01295,structure_missing
R01309,shortcut
R01324,shortcut
R01339,general
R01340,general
R01347,structure_missing
R01348,structure_missing
R01368,general
R01369,general
R01400,general+incomplete+structure_missing
R01409,general
R01427,incomplete
