id, reason
A142805, failed to balance
A142816, failed to balance
A142822, failed to balance
A142830, failed to balance
A142831, failed to balance
A142891, failed to balance
A142892, failed to balance
A142893, failed to balance
A142894, failed to balance
A142896, failed to balance
A142898, failed to balance
A142900, failed to balance
A142901, failed to balance
A142902, failed to balance
A142903, failed to balance
A142904, failed to balance
A142905, failed to balance
A142906, failed to balance
A142907, failed to balance
A142909, failed to balance
A142912, failed to balance
A142915, failed to balance
A142919, failed to balance
A142922, failed to balance
A142924, failed to balance
A142928, failed to balance
A142930, failed to balance
A142931, failed to balance
A142932, failed to balance
A143147, failed to balance
A143178, failed to balance
A143180, failed to balance
A143262, failed to balance
A143314, failed to balance
A143315, failed to balance
A143316, failed to balance
A143318, failed to balance
A143323, failed to balance
A143324, failed to balance
A143326, failed to balance
A143327, failed to balance
A143328, failed to balance
A143417, failed to balance
A143691, failed to balance
A143725, failed to balance
A143822, failed to balance
A143937, failed to balance
A143951, failed to balance
A144183, failed to balance
A144184, failed to balance
A144185, failed to balance
A144186, failed to balance
A144331, failed to balance
A144336, failed to balance
A144350, failed to balance
A144351, failed to balance
A144441, failed to balance
A144451, failed to balance
A144473, failed to balance
A144474, failed to balance
A144475, failed to balance
A144476, failed to balance
A144477, failed to balance
A144478, failed to balance
A144479, failed to balance
A144480, failed to balance
A144481, failed to balance
A144482, failed to balance
A144483, failed to balance
A144484, failed to balance
A144485, failed to balance
A144486, failed to balance
A144487, failed to balance
A144488, failed to balance
A144489, failed to balance
A144490, failed to balance
A144491, failed to balance
A144492, failed to balance
A144493, failed to balance
A144494, failed to balance
A144495, failed to balance
A144496, failed to balance
A144497, failed to balance
A144498, failed to balance
A144499, failed to balance
A144500, failed to balance
A144501, failed to balance
A144502, failed to balance
A144503, failed to balance
A144504, failed to balance
A144505, failed to balance
A144506, failed to balance
A144507, failed to balance
A144508, failed to balance
A144509, failed to balance
A144510, failed to balance
A144511, failed to balance
A144512, failed to balance
A144513, failed to balance
A144514, failed to balance
A144515, failed to balance
A144516, failed to balance
A144517, failed to balance
A144518, failed to balance
A144606, failed to balance
A144849, failed to balance
A145202, failed to balance
A145204, failed to balance
A145207, failed to balance
A145851, failed to balance
A145855, failed to balance
A145856, failed to balance
A145857, failed to balance
A145868, failed to balance
A145897, failed to balance
A145898, failed to balance
A145899, failed to balance
A145900, failed to balance
A146503, failed to balance
A146516, failed to balance
A146519, failed to balance
A146521, failed to balance
A146522, failed to balance
A146524, failed to balance
A146525, failed to balance
A146526, failed to balance
A146527, failed to balance
A146529, failed to balance
A148226, failed to balance
